ID,Visits,SiteType,Rank,StartTime,EndTime,TimeInterval,ObamaMentions
n1264,47,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1266,40,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1270,36,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1275,115,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1280,86,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1281,64,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1282,52,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1284,181,Media,5,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1287,53,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1288,122,Media,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1289,47,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1290,106,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1294,49,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1295,47,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1296,57,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1297,67,Media,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1298,103,Politics,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1299,187,Politics,4,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1300,95,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1303,222,Media,7,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1305,111,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1307,118,Politics,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1308,53,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1312,46,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1316,45,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1320,146,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1325,59,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1327,106,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1328,96,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1334,52,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1336,58,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1337,180,Politics,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1338,39,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1342,175,Media,4,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1345,124,Politics,4,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1346,24,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1350,71,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1352,50,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1357,50,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1358,153,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1365,74,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1366,136,Media,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1367,101,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1368,57,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1370,141,Media,5,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1372,27,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1375,55,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1380,420,Politics,8,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1385,134,Media,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1388,48,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1389,37,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1393,88,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1394,64,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1395,53,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1396,47,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1397,384,Politics,4,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1398,50,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1399,44,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1401,79,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1405,141,Politics,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1407,74,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1408,45,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1411,176,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1413,45,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1417,61,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1418,249,Politics,5,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1423,161,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1428,67,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1429,177,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1432,129,Media,3,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1433,16221,Media,36,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1434,152,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1435,12935,Media,35,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1436,17601,Media,36,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1437,9457,Media,27,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1438,119,Media,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1439,7409,Media,20,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1441,5169,Media,18,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1442,36,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1443,5364,Media,17,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1444,9227,Media,31,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1445,38,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1447,18326,Media,33,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1448,13844,Media,33,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1450,45,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1453,168,Media,4,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1454,10890,Media,30,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1455,57,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1456,5018,Media,15,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1457,9738,Media,26,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1458,14432,Media,25,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1459,7441,Media,18,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1461,28,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1462,223,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1463,26,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1464,124,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1468,77,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1470,97,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1471,10546,Media,25,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1472,105,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1474,6258,Media,22,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1476,78,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1477,74,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1480,162,Media,6,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1483,36,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1485,89,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1487,26,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1489,66,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1490,46,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1491,130,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1492,33,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1494,77,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1498,133,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1499,45,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1500,51,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1501,56,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1502,56,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1503,105,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1504,37,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1505,43,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1506,86,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1507,40,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1509,60,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1510,44,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1511,94,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1512,60,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1514,37,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1515,41,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1519,25,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1521,22,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1522,57,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1523,59,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1525,51,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1526,79,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1528,62,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1530,32,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1532,48,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1534,139,Media,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1535,71,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1536,139,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1540,118,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1541,40,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1542,36,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1543,89,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1548,25,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1554,166,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1557,93,Politics,2,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1559,67,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1563,25,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1565,38,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1568,70,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1570,63,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1575,40,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1576,124,Media,2,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1582,31,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1584,105,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1586,42,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1589,109,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1591,46,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1595,51,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1602,60,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1608,47,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1610,22,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1612,70,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1621,73,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1625,70,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1626,34,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1629,75,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1632,46,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1633,52,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1639,46,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1640,36,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1641,40,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1645,56,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1651,59,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1653,55,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1654,107,Media,2,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1655,54,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1656,23,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1658,93,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1659,48,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1660,33,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1667,21,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1673,86,Media,2,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1705,127,Politics,3,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1714,59,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1727,63,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1734,39,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n1739,21,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1741,27,Media,1,810,1200,"<[ 810, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1754,34,Politics,1,810,1200,"<[ 810, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
